gemeinde,gebiets_id,gebietsbezeichnung,sammlung,sammlung_id,datum,startzeitpunkt,zeit,titel,strasse,pdf
St. Gallen,D,Rotmonten,Kehricht,D-Kehricht,2022-03-22,2022-03-22T07:00:00+01:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Adlerbergstrasse;Apfelbergweg;Ebenalpstrasse;Goethestrasse;Holzstrasse;Iddastrasse;Primelweg;Scheitlinstrasse;Schoeckstrasse;Schubertweg;Tannenstrasse;Wartensteinstrasse;Glärnischstrasse;Hasenwiesweg;Hirtenstrasse;Höflistrasse;Klosterweidlistrasse 9-29;Langackerstrasse;Leimatstrasse;Maderstrasse;Obere Engelaustrasse;Oberer Leimatweg;Rehweidstrasse;Sandrainstrasse;Schlatterstrasse;Tanneichenstrasse;Berghaldenstrasse;Eichenstrasse;Engelaustrasse;Gerhaldenstrasse;Hirtenweg;Lienertstrasse;Mittlerer Hompeliweg;Müller-Friedberg-Strasse;Myrtenstrasse;Rilkestrasse;Sonnenhaldenstrasse;Strebelstrasse;Tanneichenweg;Waldgutstrasse;Waldrainstrasse;Wartmannstrasse;Asternweg;Dahlienstrasse;Dianastrasse;Dufourstrasse 1-37;Girtannerweg;Guisanstrasse 49-95;Heinestrasse;Heusserstrasse;Hölderlinstrasse;Kauffmannstrasse;Kirchlistrasse;Lessingstrasse;Oberer Kirchliweg;Resedastrasse;Seeblickstrasse;Steinbockstrasse;Unterer Hompeliweg;Baumgartenstrasse;Berghaldenplatz;Böcklinstrasse;Federerstrasse;Fliederstrasse;Girtannerstrasse;Herderstrasse;Hompelistrasse;Ludwigstrasse;Peter-und-Paul-Strasse;Schubertstrasse;Unterer Kirchliweg;Waldstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_D_2021.pdf
St. Gallen,D,Rotmonten,Kehricht,D-Kehricht,2022-05-24,2022-05-24T07:00:00+02:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Adlerbergstrasse;Apfelbergweg;Ebenalpstrasse;Goethestrasse;Holzstrasse;Iddastrasse;Primelweg;Scheitlinstrasse;Schoeckstrasse;Schubertweg;Tannenstrasse;Wartensteinstrasse;Glärnischstrasse;Hasenwiesweg;Hirtenstrasse;Höflistrasse;Klosterweidlistrasse 9-29;Langackerstrasse;Leimatstrasse;Maderstrasse;Obere Engelaustrasse;Oberer Leimatweg;Rehweidstrasse;Sandrainstrasse;Schlatterstrasse;Tanneichenstrasse;Berghaldenstrasse;Eichenstrasse;Engelaustrasse;Gerhaldenstrasse;Hirtenweg;Lienertstrasse;Mittlerer Hompeliweg;Müller-Friedberg-Strasse;Myrtenstrasse;Rilkestrasse;Sonnenhaldenstrasse;Strebelstrasse;Tanneichenweg;Waldgutstrasse;Waldrainstrasse;Wartmannstrasse;Asternweg;Dahlienstrasse;Dianastrasse;Dufourstrasse 1-37;Girtannerweg;Guisanstrasse 49-95;Heinestrasse;Heusserstrasse;Hölderlinstrasse;Kauffmannstrasse;Kirchlistrasse;Lessingstrasse;Oberer Kirchliweg;Resedastrasse;Seeblickstrasse;Steinbockstrasse;Unterer Hompeliweg;Baumgartenstrasse;Berghaldenplatz;Böcklinstrasse;Federerstrasse;Fliederstrasse;Girtannerstrasse;Herderstrasse;Hompelistrasse;Ludwigstrasse;Peter-und-Paul-Strasse;Schubertstrasse;Unterer Kirchliweg;Waldstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_D_2021.pdf
St. Gallen,D,Rotmonten,Kehricht,D-Kehricht,2022-06-07,2022-06-07T07:00:00+02:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Adlerbergstrasse;Apfelbergweg;Ebenalpstrasse;Goethestrasse;Holzstrasse;Iddastrasse;Primelweg;Scheitlinstrasse;Schoeckstrasse;Schubertweg;Tannenstrasse;Wartensteinstrasse;Glärnischstrasse;Hasenwiesweg;Hirtenstrasse;Höflistrasse;Klosterweidlistrasse 9-29;Langackerstrasse;Leimatstrasse;Maderstrasse;Obere Engelaustrasse;Oberer Leimatweg;Rehweidstrasse;Sandrainstrasse;Schlatterstrasse;Tanneichenstrasse;Berghaldenstrasse;Eichenstrasse;Engelaustrasse;Gerhaldenstrasse;Hirtenweg;Lienertstrasse;Mittlerer Hompeliweg;Müller-Friedberg-Strasse;Myrtenstrasse;Rilkestrasse;Sonnenhaldenstrasse;Strebelstrasse;Tanneichenweg;Waldgutstrasse;Waldrainstrasse;Wartmannstrasse;Asternweg;Dahlienstrasse;Dianastrasse;Dufourstrasse 1-37;Girtannerweg;Guisanstrasse 49-95;Heinestrasse;Heusserstrasse;Hölderlinstrasse;Kauffmannstrasse;Kirchlistrasse;Lessingstrasse;Oberer Kirchliweg;Resedastrasse;Seeblickstrasse;Steinbockstrasse;Unterer Hompeliweg;Baumgartenstrasse;Berghaldenplatz;Böcklinstrasse;Federerstrasse;Fliederstrasse;Girtannerstrasse;Herderstrasse;Hompelistrasse;Ludwigstrasse;Peter-und-Paul-Strasse;Schubertstrasse;Unterer Kirchliweg;Waldstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_D_2021.pdf
St. Gallen,D,Rotmonten,Kehricht,D-Kehricht,2022-06-14,2022-06-14T07:00:00+02:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Adlerbergstrasse;Apfelbergweg;Ebenalpstrasse;Goethestrasse;Holzstrasse;Iddastrasse;Primelweg;Scheitlinstrasse;Schoeckstrasse;Schubertweg;Tannenstrasse;Wartensteinstrasse;Glärnischstrasse;Hasenwiesweg;Hirtenstrasse;Höflistrasse;Klosterweidlistrasse 9-29;Langackerstrasse;Leimatstrasse;Maderstrasse;Obere Engelaustrasse;Oberer Leimatweg;Rehweidstrasse;Sandrainstrasse;Schlatterstrasse;Tanneichenstrasse;Berghaldenstrasse;Eichenstrasse;Engelaustrasse;Gerhaldenstrasse;Hirtenweg;Lienertstrasse;Mittlerer Hompeliweg;Müller-Friedberg-Strasse;Myrtenstrasse;Rilkestrasse;Sonnenhaldenstrasse;Strebelstrasse;Tanneichenweg;Waldgutstrasse;Waldrainstrasse;Wartmannstrasse;Asternweg;Dahlienstrasse;Dianastrasse;Dufourstrasse 1-37;Girtannerweg;Guisanstrasse 49-95;Heinestrasse;Heusserstrasse;Hölderlinstrasse;Kauffmannstrasse;Kirchlistrasse;Lessingstrasse;Oberer Kirchliweg;Resedastrasse;Seeblickstrasse;Steinbockstrasse;Unterer Hompeliweg;Baumgartenstrasse;Berghaldenplatz;Böcklinstrasse;Federerstrasse;Fliederstrasse;Girtannerstrasse;Herderstrasse;Hompelistrasse;Ludwigstrasse;Peter-und-Paul-Strasse;Schubertstrasse;Unterer Kirchliweg;Waldstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_D_2021.pdf
St. Gallen,D,Rotmonten,Grüngut,D-Grüngut,2022-06-21,2022-06-21T07:00:00+02:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Adlerbergstrasse;Apfelbergweg;Ebenalpstrasse;Goethestrasse;Holzstrasse;Iddastrasse;Primelweg;Scheitlinstrasse;Schoeckstrasse;Schubertweg;Tannenstrasse;Wartensteinstrasse;Glärnischstrasse;Hasenwiesweg;Hirtenstrasse;Höflistrasse;Klosterweidlistrasse 9-29;Langackerstrasse;Leimatstrasse;Maderstrasse;Obere Engelaustrasse;Oberer Leimatweg;Rehweidstrasse;Sandrainstrasse;Schlatterstrasse;Tanneichenstrasse;Berghaldenstrasse;Eichenstrasse;Engelaustrasse;Gerhaldenstrasse;Hirtenweg;Lienertstrasse;Mittlerer Hompeliweg;Müller-Friedberg-Strasse;Myrtenstrasse;Rilkestrasse;Sonnenhaldenstrasse;Strebelstrasse;Tanneichenweg;Waldgutstrasse;Waldrainstrasse;Wartmannstrasse;Asternweg;Dahlienstrasse;Dianastrasse;Dufourstrasse 1-37;Girtannerweg;Guisanstrasse 49-95;Heinestrasse;Heusserstrasse;Hölderlinstrasse;Kauffmannstrasse;Kirchlistrasse;Lessingstrasse;Oberer Kirchliweg;Resedastrasse;Seeblickstrasse;Steinbockstrasse;Unterer Hompeliweg;Baumgartenstrasse;Berghaldenplatz;Böcklinstrasse;Federerstrasse;Fliederstrasse;Girtannerstrasse;Herderstrasse;Hompelistrasse;Ludwigstrasse;Peter-und-Paul-Strasse;Schubertstrasse;Unterer Kirchliweg;Waldstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_D_2021.pdf
St. Gallen,D,Rotmonten,Kehricht,D-Kehricht,2022-06-21,2022-06-21T07:00:00+02:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Adlerbergstrasse;Apfelbergweg;Ebenalpstrasse;Goethestrasse;Holzstrasse;Iddastrasse;Primelweg;Scheitlinstrasse;Schoeckstrasse;Schubertweg;Tannenstrasse;Wartensteinstrasse;Glärnischstrasse;Hasenwiesweg;Hirtenstrasse;Höflistrasse;Klosterweidlistrasse 9-29;Langackerstrasse;Leimatstrasse;Maderstrasse;Obere Engelaustrasse;Oberer Leimatweg;Rehweidstrasse;Sandrainstrasse;Schlatterstrasse;Tanneichenstrasse;Berghaldenstrasse;Eichenstrasse;Engelaustrasse;Gerhaldenstrasse;Hirtenweg;Lienertstrasse;Mittlerer Hompeliweg;Müller-Friedberg-Strasse;Myrtenstrasse;Rilkestrasse;Sonnenhaldenstrasse;Strebelstrasse;Tanneichenweg;Waldgutstrasse;Waldrainstrasse;Wartmannstrasse;Asternweg;Dahlienstrasse;Dianastrasse;Dufourstrasse 1-37;Girtannerweg;Guisanstrasse 49-95;Heinestrasse;Heusserstrasse;Hölderlinstrasse;Kauffmannstrasse;Kirchlistrasse;Lessingstrasse;Oberer Kirchliweg;Resedastrasse;Seeblickstrasse;Steinbockstrasse;Unterer Hompeliweg;Baumgartenstrasse;Berghaldenplatz;Böcklinstrasse;Federerstrasse;Fliederstrasse;Girtannerstrasse;Herderstrasse;Hompelistrasse;Ludwigstrasse;Peter-und-Paul-Strasse;Schubertstrasse;Unterer Kirchliweg;Waldstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_D_2021.pdf
St. Gallen,H,Stephanshorn,Papier,H-Papier,2021-07-27,2021-07-27T08:00:00+02:00,ab 8.00 Uhr,Papiersammlung ab 8.00 Uhr,Cunzstrasse;Curiestrasse;Harzbüchelstrasse;Helvetiastrasse;Kesselhaldenhof;Lindenstrasse 57-175;Rosengartenstrasse;Simonstrasse;Sonneggstrasse;Sonnenhügelstrasse;Zilstrasse bis 79;Brauerstrasse;Buchentalstrasse;Favrestrasse;Fidesstrasse;Kesselhaldenstrasse;Pasteurstrasse;Talstrasse;Friedeggstrasse;Frohsinnstrasse;Guggeienhof;Gugghaldenstrasse;Hüttenwiesweg;Lerchentalweg;Pappelweg;Remishuebstrasse;Schlösslistrasse;Untere Lindentalstrasse;Flemingstrasse;Oberzilstrasse;Oststrasse;Zilweg;Färberstrasse;Höchsterstrasse;Hüttenwiesstrasse;Imbodenstrasse;Lerchentalstrasse;Lindentalstrasse;Lukasstrasse 41-70;Parketteriestrasse;Quellenstrasse;Schuppisstrasse;Stephanshornstrasse;Werkstrasse;Wiesentalstrasse;Winkelbachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_H_2021.pdf
St. Gallen,H,Stephanshorn,Grüngut,H-Grüngut,2021-07-01,2021-07-01T07:00:00+02:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Cunzstrasse;Curiestrasse;Harzbüchelstrasse;Helvetiastrasse;Kesselhaldenhof;Lindenstrasse 57-175;Rosengartenstrasse;Simonstrasse;Sonneggstrasse;Sonnenhügelstrasse;Zilstrasse bis 79;Brauerstrasse;Buchentalstrasse;Favrestrasse;Fidesstrasse;Kesselhaldenstrasse;Pasteurstrasse;Talstrasse;Friedeggstrasse;Frohsinnstrasse;Guggeienhof;Gugghaldenstrasse;Hüttenwiesweg;Lerchentalweg;Pappelweg;Remishuebstrasse;Schlösslistrasse;Untere Lindentalstrasse;Flemingstrasse;Oberzilstrasse;Oststrasse;Zilweg;Färberstrasse;Höchsterstrasse;Hüttenwiesstrasse;Imbodenstrasse;Lerchentalstrasse;Lindentalstrasse;Lukasstrasse 41-70;Parketteriestrasse;Quellenstrasse;Schuppisstrasse;Stephanshornstrasse;Werkstrasse;Wiesentalstrasse;Winkelbachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_H_2021.pdf
St. Gallen,H,Stephanshorn,Altmetall,H-Altmetall,2022-04-27,2022-04-27T07:00:00+02:00,ab 7.00 Uhr,Altmetallsammlung ab 7.00 Uhr,Cunzstrasse;Curiestrasse;Harzbüchelstrasse;Helvetiastrasse;Kesselhaldenhof;Lindenstrasse 57-175;Rosengartenstrasse;Simonstrasse;Sonneggstrasse;Sonnenhügelstrasse;Zilstrasse bis 79;Brauerstrasse;Buchentalstrasse;Favrestrasse;Fidesstrasse;Kesselhaldenstrasse;Pasteurstrasse;Talstrasse;Friedeggstrasse;Frohsinnstrasse;Guggeienhof;Gugghaldenstrasse;Hüttenwiesweg;Lerchentalweg;Pappelweg;Remishuebstrasse;Schlösslistrasse;Untere Lindentalstrasse;Flemingstrasse;Oberzilstrasse;Oststrasse;Zilweg;Färberstrasse;Höchsterstrasse;Hüttenwiesstrasse;Imbodenstrasse;Lerchentalstrasse;Lindentalstrasse;Lukasstrasse 41-70;Parketteriestrasse;Quellenstrasse;Schuppisstrasse;Stephanshornstrasse;Werkstrasse;Wiesentalstrasse;Winkelbachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_H_2021.pdf
St. Gallen,H,Stephanshorn,Grüngut,H-Grüngut,2021-07-08,2021-07-08T07:00:00+02:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Cunzstrasse;Curiestrasse;Harzbüchelstrasse;Helvetiastrasse;Kesselhaldenhof;Lindenstrasse 57-175;Rosengartenstrasse;Simonstrasse;Sonneggstrasse;Sonnenhügelstrasse;Zilstrasse bis 79;Brauerstrasse;Buchentalstrasse;Favrestrasse;Fidesstrasse;Kesselhaldenstrasse;Pasteurstrasse;Talstrasse;Friedeggstrasse;Frohsinnstrasse;Guggeienhof;Gugghaldenstrasse;Hüttenwiesweg;Lerchentalweg;Pappelweg;Remishuebstrasse;Schlösslistrasse;Untere Lindentalstrasse;Flemingstrasse;Oberzilstrasse;Oststrasse;Zilweg;Färberstrasse;Höchsterstrasse;Hüttenwiesstrasse;Imbodenstrasse;Lerchentalstrasse;Lindentalstrasse;Lukasstrasse 41-70;Parketteriestrasse;Quellenstrasse;Schuppisstrasse;Stephanshornstrasse;Werkstrasse;Wiesentalstrasse;Winkelbachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_H_2021.pdf
St. Gallen,H,Stephanshorn,Kehricht,H-Kehricht,2021-07-08,2021-07-08T07:00:00+02:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Cunzstrasse;Curiestrasse;Harzbüchelstrasse;Helvetiastrasse;Kesselhaldenhof;Lindenstrasse 57-175;Rosengartenstrasse;Simonstrasse;Sonneggstrasse;Sonnenhügelstrasse;Zilstrasse bis 79;Brauerstrasse;Buchentalstrasse;Favrestrasse;Fidesstrasse;Kesselhaldenstrasse;Pasteurstrasse;Talstrasse;Friedeggstrasse;Frohsinnstrasse;Guggeienhof;Gugghaldenstrasse;Hüttenwiesweg;Lerchentalweg;Pappelweg;Remishuebstrasse;Schlösslistrasse;Untere Lindentalstrasse;Flemingstrasse;Oberzilstrasse;Oststrasse;Zilweg;Färberstrasse;Höchsterstrasse;Hüttenwiesstrasse;Imbodenstrasse;Lerchentalstrasse;Lindentalstrasse;Lukasstrasse 41-70;Parketteriestrasse;Quellenstrasse;Schuppisstrasse;Stephanshornstrasse;Werkstrasse;Wiesentalstrasse;Winkelbachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_H_2021.pdf
St. Gallen,H,Stephanshorn,Karton,H-Karton,2021-09-07,2021-09-07T08:00:00+02:00,ab 8.00 Uhr,Kartonsammlung ab 8.00 Uhr,Cunzstrasse;Curiestrasse;Harzbüchelstrasse;Helvetiastrasse;Kesselhaldenhof;Lindenstrasse 57-175;Rosengartenstrasse;Simonstrasse;Sonneggstrasse;Sonnenhügelstrasse;Zilstrasse bis 79;Brauerstrasse;Buchentalstrasse;Favrestrasse;Fidesstrasse;Kesselhaldenstrasse;Pasteurstrasse;Talstrasse;Friedeggstrasse;Frohsinnstrasse;Guggeienhof;Gugghaldenstrasse;Hüttenwiesweg;Lerchentalweg;Pappelweg;Remishuebstrasse;Schlösslistrasse;Untere Lindentalstrasse;Flemingstrasse;Oberzilstrasse;Oststrasse;Zilweg;Färberstrasse;Höchsterstrasse;Hüttenwiesstrasse;Imbodenstrasse;Lerchentalstrasse;Lindentalstrasse;Lukasstrasse 41-70;Parketteriestrasse;Quellenstrasse;Schuppisstrasse;Stephanshornstrasse;Werkstrasse;Wiesentalstrasse;Winkelbachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_H_2021.pdf
St. Gallen,H,Stephanshorn,Grüngut,H-Grüngut,2021-08-12,2021-08-12T07:00:00+02:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Cunzstrasse;Curiestrasse;Harzbüchelstrasse;Helvetiastrasse;Kesselhaldenhof;Lindenstrasse 57-175;Rosengartenstrasse;Simonstrasse;Sonneggstrasse;Sonnenhügelstrasse;Zilstrasse bis 79;Brauerstrasse;Buchentalstrasse;Favrestrasse;Fidesstrasse;Kesselhaldenstrasse;Pasteurstrasse;Talstrasse;Friedeggstrasse;Frohsinnstrasse;Guggeienhof;Gugghaldenstrasse;Hüttenwiesweg;Lerchentalweg;Pappelweg;Remishuebstrasse;Schlösslistrasse;Untere Lindentalstrasse;Flemingstrasse;Oberzilstrasse;Oststrasse;Zilweg;Färberstrasse;Höchsterstrasse;Hüttenwiesstrasse;Imbodenstrasse;Lerchentalstrasse;Lindentalstrasse;Lukasstrasse 41-70;Parketteriestrasse;Quellenstrasse;Schuppisstrasse;Stephanshornstrasse;Werkstrasse;Wiesentalstrasse;Winkelbachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_H_2021.pdf
St. Gallen,H,Stephanshorn,Kehricht,H-Kehricht,2021-08-12,2021-08-12T07:00:00+02:00,ab 7.00 Uhr,Kehrichtsammlung ab 7.00 Uhr,Cunzstrasse;Curiestrasse;Harzbüchelstrasse;Helvetiastrasse;Kesselhaldenhof;Lindenstrasse 57-175;Rosengartenstrasse;Simonstrasse;Sonneggstrasse;Sonnenhügelstrasse;Zilstrasse bis 79;Brauerstrasse;Buchentalstrasse;Favrestrasse;Fidesstrasse;Kesselhaldenstrasse;Pasteurstrasse;Talstrasse;Friedeggstrasse;Frohsinnstrasse;Guggeienhof;Gugghaldenstrasse;Hüttenwiesweg;Lerchentalweg;Pappelweg;Remishuebstrasse;Schlösslistrasse;Untere Lindentalstrasse;Flemingstrasse;Oberzilstrasse;Oststrasse;Zilweg;Färberstrasse;Höchsterstrasse;Hüttenwiesstrasse;Imbodenstrasse;Lerchentalstrasse;Lindentalstrasse;Lukasstrasse 41-70;Parketteriestrasse;Quellenstrasse;Schuppisstrasse;Stephanshornstrasse;Werkstrasse;Wiesentalstrasse;Winkelbachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_H_2021.pdf
St. Gallen,H,Stephanshorn,Papier,H-Papier,2022-02-08,2022-02-08T08:00:00+01:00,ab 8.00 Uhr,Papiersammlung ab 8.00 Uhr,Cunzstrasse;Curiestrasse;Harzbüchelstrasse;Helvetiastrasse;Kesselhaldenhof;Lindenstrasse 57-175;Rosengartenstrasse;Simonstrasse;Sonneggstrasse;Sonnenhügelstrasse;Zilstrasse bis 79;Brauerstrasse;Buchentalstrasse;Favrestrasse;Fidesstrasse;Kesselhaldenstrasse;Pasteurstrasse;Talstrasse;Friedeggstrasse;Frohsinnstrasse;Guggeienhof;Gugghaldenstrasse;Hüttenwiesweg;Lerchentalweg;Pappelweg;Remishuebstrasse;Schlösslistrasse;Untere Lindentalstrasse;Flemingstrasse;Oberzilstrasse;Oststrasse;Zilweg;Färberstrasse;Höchsterstrasse;Hüttenwiesstrasse;Imbodenstrasse;Lerchentalstrasse;Lindentalstrasse;Lukasstrasse 41-70;Parketteriestrasse;Quellenstrasse;Schuppisstrasse;Stephanshornstrasse;Werkstrasse;Wiesentalstrasse;Winkelbachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_H_2021.pdf
St. Gallen,H,Stephanshorn,Karton,H-Karton,2022-04-19,2022-04-19T08:00:00+02:00,ab 8.00 Uhr,Kartonsammlung ab 8.00 Uhr,Cunzstrasse;Curiestrasse;Harzbüchelstrasse;Helvetiastrasse;Kesselhaldenhof;Lindenstrasse 57-175;Rosengartenstrasse;Simonstrasse;Sonneggstrasse;Sonnenhügelstrasse;Zilstrasse bis 79;Brauerstrasse;Buchentalstrasse;Favrestrasse;Fidesstrasse;Kesselhaldenstrasse;Pasteurstrasse;Talstrasse;Friedeggstrasse;Frohsinnstrasse;Guggeienhof;Gugghaldenstrasse;Hüttenwiesweg;Lerchentalweg;Pappelweg;Remishuebstrasse;Schlösslistrasse;Untere Lindentalstrasse;Flemingstrasse;Oberzilstrasse;Oststrasse;Zilweg;Färberstrasse;Höchsterstrasse;Hüttenwiesstrasse;Imbodenstrasse;Lerchentalstrasse;Lindentalstrasse;Lukasstrasse 41-70;Parketteriestrasse;Quellenstrasse;Schuppisstrasse;Stephanshornstrasse;Werkstrasse;Wiesentalstrasse;Winkelbachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_H_2021.pdf
St. Gallen,H,Stephanshorn,Karton,H-Karton,2022-05-17,2022-05-17T08:00:00+02:00,ab 8.00 Uhr,Kartonsammlung ab 8.00 Uhr,Cunzstrasse;Curiestrasse;Harzbüchelstrasse;Helvetiastrasse;Kesselhaldenhof;Lindenstrasse 57-175;Rosengartenstrasse;Simonstrasse;Sonneggstrasse;Sonnenhügelstrasse;Zilstrasse bis 79;Brauerstrasse;Buchentalstrasse;Favrestrasse;Fidesstrasse;Kesselhaldenstrasse;Pasteurstrasse;Talstrasse;Friedeggstrasse;Frohsinnstrasse;Guggeienhof;Gugghaldenstrasse;Hüttenwiesweg;Lerchentalweg;Pappelweg;Remishuebstrasse;Schlösslistrasse;Untere Lindentalstrasse;Flemingstrasse;Oberzilstrasse;Oststrasse;Zilweg;Färberstrasse;Höchsterstrasse;Hüttenwiesstrasse;Imbodenstrasse;Lerchentalstrasse;Lindentalstrasse;Lukasstrasse 41-70;Parketteriestrasse;Quellenstrasse;Schuppisstrasse;Stephanshornstrasse;Werkstrasse;Wiesentalstrasse;Winkelbachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_H_2021.pdf
St. Gallen,H,Stephanshorn,Papier,H-Papier,2022-05-31,2022-05-31T08:00:00+02:00,ab 8.00 Uhr,Papiersammlung ab 8.00 Uhr,Cunzstrasse;Curiestrasse;Harzbüchelstrasse;Helvetiastrasse;Kesselhaldenhof;Lindenstrasse 57-175;Rosengartenstrasse;Simonstrasse;Sonneggstrasse;Sonnenhügelstrasse;Zilstrasse bis 79;Brauerstrasse;Buchentalstrasse;Favrestrasse;Fidesstrasse;Kesselhaldenstrasse;Pasteurstrasse;Talstrasse;Friedeggstrasse;Frohsinnstrasse;Guggeienhof;Gugghaldenstrasse;Hüttenwiesweg;Lerchentalweg;Pappelweg;Remishuebstrasse;Schlösslistrasse;Untere Lindentalstrasse;Flemingstrasse;Oberzilstrasse;Oststrasse;Zilweg;Färberstrasse;Höchsterstrasse;Hüttenwiesstrasse;Imbodenstrasse;Lerchentalstrasse;Lindentalstrasse;Lukasstrasse 41-70;Parketteriestrasse;Quellenstrasse;Schuppisstrasse;Stephanshornstrasse;Werkstrasse;Wiesentalstrasse;Winkelbachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_H_2021.pdf
St. Gallen,H,Stephanshorn,Grüngut,H-Grüngut,2021-09-16,2021-09-16T07:00:00+02:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Cunzstrasse;Curiestrasse;Harzbüchelstrasse;Helvetiastrasse;Kesselhaldenhof;Lindenstrasse 57-175;Rosengartenstrasse;Simonstrasse;Sonneggstrasse;Sonnenhügelstrasse;Zilstrasse bis 79;Brauerstrasse;Buchentalstrasse;Favrestrasse;Fidesstrasse;Kesselhaldenstrasse;Pasteurstrasse;Talstrasse;Friedeggstrasse;Frohsinnstrasse;Guggeienhof;Gugghaldenstrasse;Hüttenwiesweg;Lerchentalweg;Pappelweg;Remishuebstrasse;Schlösslistrasse;Untere Lindentalstrasse;Flemingstrasse;Oberzilstrasse;Oststrasse;Zilweg;Färberstrasse;Höchsterstrasse;Hüttenwiesstrasse;Imbodenstrasse;Lerchentalstrasse;Lindentalstrasse;Lukasstrasse 41-70;Parketteriestrasse;Quellenstrasse;Schuppisstrasse;Stephanshornstrasse;Werkstrasse;Wiesentalstrasse;Winkelbachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_H_2021.pdf
St. Gallen,H,Stephanshorn,Papier,H-Papier,2022-06-28,2022-06-28T08:00:00+02:00,ab 8.00 Uhr,Papiersammlung ab 8.00 Uhr,Cunzstrasse;Curiestrasse;Harzbüchelstrasse;Helvetiastrasse;Kesselhaldenhof;Lindenstrasse 57-175;Rosengartenstrasse;Simonstrasse;Sonneggstrasse;Sonnenhügelstrasse;Zilstrasse bis 79;Brauerstrasse;Buchentalstrasse;Favrestrasse;Fidesstrasse;Kesselhaldenstrasse;Pasteurstrasse;Talstrasse;Friedeggstrasse;Frohsinnstrasse;Guggeienhof;Gugghaldenstrasse;Hüttenwiesweg;Lerchentalweg;Pappelweg;Remishuebstrasse;Schlösslistrasse;Untere Lindentalstrasse;Flemingstrasse;Oberzilstrasse;Oststrasse;Zilweg;Färberstrasse;Höchsterstrasse;Hüttenwiesstrasse;Imbodenstrasse;Lerchentalstrasse;Lindentalstrasse;Lukasstrasse 41-70;Parketteriestrasse;Quellenstrasse;Schuppisstrasse;Stephanshornstrasse;Werkstrasse;Wiesentalstrasse;Winkelbachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_H_2021.pdf
St. Gallen,H,Stephanshorn,Grüngut,H-Grüngut,2021-09-23,2021-09-23T07:00:00+02:00,ab 7.00 Uhr,Grüngutsammlung ab 7.00 Uhr,Cunzstrasse;Curiestrasse;Harzbüchelstrasse;Helvetiastrasse;Kesselhaldenhof;Lindenstrasse 57-175;Rosengartenstrasse;Simonstrasse;Sonneggstrasse;Sonnenhügelstrasse;Zilstrasse bis 79;Brauerstrasse;Buchentalstrasse;Favrestrasse;Fidesstrasse;Kesselhaldenstrasse;Pasteurstrasse;Talstrasse;Friedeggstrasse;Frohsinnstrasse;Guggeienhof;Gugghaldenstrasse;Hüttenwiesweg;Lerchentalweg;Pappelweg;Remishuebstrasse;Schlösslistrasse;Untere Lindentalstrasse;Flemingstrasse;Oberzilstrasse;Oststrasse;Zilweg;Färberstrasse;Höchsterstrasse;Hüttenwiesstrasse;Imbodenstrasse;Lerchentalstrasse;Lindentalstrasse;Lukasstrasse 41-70;Parketteriestrasse;Quellenstrasse;Schuppisstrasse;Stephanshornstrasse;Werkstrasse;Wiesentalstrasse;Winkelbachstrasse,https://www2.stadt.sg.ch/od/Web_Abfuhrkalender_H_2021.pdf
